Kreis; Gemeindeschluessel; Gemeindename; Gemarkungsschluessel; Gemarkungsname; Aktualitaet
Landkreis Mittelsachsen; 14522150; Stadt Frankenberg/Sa.; 4510; Neudörfchen; aktuell
Landkreis Mittelsachsen; 14522150; Stadt Frankenberg/Sa.; 4517; Frankenberg; aktuell
Landkreis Mittelsachsen; 14522150; Stadt Frankenberg/Sa.; 4518; Gunnersdorf; aktuell
Landkreis Mittelsachsen; 14522150; Stadt Frankenberg/Sa.; 4519; Ortelsdorf; aktuell
Landkreis Mittelsachsen; 14522150; Stadt Frankenberg/Sa.; 4533; Irbersdorf; aktuell
Landkreis Mittelsachsen; 14522150; Stadt Frankenberg/Sa.; 4537; Langenstriegis; aktuell
Landkreis Mittelsachsen; 14522150; Stadt Frankenberg/Sa.; 4561; Sachsenburg; aktuell
Landkreis Mittelsachsen; 14522170; Stadt Frauenstein; 2004; Burkersdorf; aktuell
Landkreis Mittelsachsen; 14522170; Stadt Frauenstein; 2009; Dittersbach; aktuell
Landkreis Mittelsachsen; 14522170; Stadt Frauenstein; 2011; Frauenstein; aktuell
Landkreis Mittelsachsen; 14522170; Stadt Frauenstein; 2012; Kleinbobritzsch; aktuell
Landkreis Mittelsachsen; 14522170; Stadt Frauenstein; 2023; Nassau; aktuell
Landkreis Mittelsachsen; 14522180; Stadt Freiberg; 3608; Freiberg; aktuell
Landkreis Mittelsachsen; 14522180; Stadt Freiberg; 3609; Halsbach; aktuell
Landkreis Mittelsachsen; 14522180; Stadt Freiberg; 3621; Kleinwaltersdorf; aktuell
Landkreis Mittelsachsen; 14522180; Stadt Freiberg; 3641; Zug; aktuell
Landkreis Mittelsachsen; 14522180; Stadt Freiberg; 3642; Langenrinne; aktuell
Landkreis Mittelsachsen; 14522190; Stadt Geringswalde; 7201; Aitzendorf; aktuell
Landkreis Mittelsachsen; 14522190; Stadt Geringswalde; 7202; Dittmannsdorf; aktuell
Landkreis Mittelsachsen; 14522190; Stadt Geringswalde; 7203; Altgeringswalde; aktuell
Landkreis Mittelsachsen; 14522190; Stadt Geringswalde; 7205; Arras; aktuell
Landkreis Mittelsachsen; 14522190; Stadt Geringswalde; 7219; Geringswalde; aktuell
Landkreis Mittelsachsen; 14522190; Stadt Geringswalde; 7220; Hilmsdorf; aktuell
Landkreis Mittelsachsen; 14522190; Stadt Geringswalde; 7221; Klostergeringswalde; aktuell
Landkreis Mittelsachsen; 14522190; Stadt Geringswalde; 7232; Holzhausen; aktuell
Landkreis Mittelsachsen; 14522190; Stadt Geringswalde; 7233; Hoyersdorf; aktuell
Landkreis Mittelsachsen; 14522190; Stadt Geringswalde; 7234; Neuwallwitz; aktuell
Landkreis Mittelsachsen; 14522210; Stadt Großschirma; 3611; Großschirma; aktuell
Landkreis Mittelsachsen; 14522210; Stadt Großschirma; 3612; Rothenfurth; aktuell
Landkreis Mittelsachsen; 14522210; Stadt Großschirma; 3613; Großvoigtsberg; aktuell
Landkreis Mittelsachsen; 14522210; Stadt Großschirma; 3618; Hohentanne; aktuell
Landkreis Mittelsachsen; 14522210; Stadt Großschirma; 3620; Kleinvoigtsberg; aktuell
Landkreis Mittelsachsen; 14522210; Stadt Großschirma; 3632; Obergruna; aktuell
Landkreis Mittelsachsen; 14522210; Stadt Großschirma; 3635; Reichenbach; aktuell
Landkreis Mittelsachsen; 14522210; Stadt Großschirma; 3638; Seifersdorf; aktuell
Landkreis Mittelsachsen; 14522210; Stadt Großschirma; 3639; Siebenlehn; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4506; Bockendorf; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4508; Cunnersdorf; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4516; Eulendorf; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4520; Gersdorf; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4521; Falkenau; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4525; Hainichen; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4526; Berthelsdorf; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4527; Crumbach; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4528; Ottendorf; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4554; Riechberg; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4555; Hammermühle; aktuell
Landkreis Mittelsachsen; 14522230; Stadt Hainichen; 4562; Schlegel; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2857; Gersdorf; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2858; Kieselbach; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2859; Neudörfchen; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2860; Schönerstädt; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2861; Seifersdorf b. Gersdorf; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2871; Hartha; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2872; Aschershain; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2873; Diedenhain; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2874; Wallbach; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2970; Steina; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2971; Saalbach; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2983; Wendishain; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2984; Lauschka; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2985; Nauhain; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 2986; Poselitz; aktuell
Landkreis Mittelsachsen; 14522250; Stadt Hartha; 7244; Langenau; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2811; Bockelwitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2812; Clennen; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2813; Dobernitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2814; Doberquitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2815; Kroptewitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2816; Leuterwitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2817; Nicollschwitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2818; Sitten; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2819; Börtewitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2820; Großpelsen; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2821; Kleinpelsen; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2888; Leisnig; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2889; Brösen; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2890; Fischendorf; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2891; Gorschmitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2892; Hasenberg; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2893; Klosterbuch; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2894; Meinitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2895; Paudritzsch; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2896; Röda; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2897; Tautendorf; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2898; Tragnitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2910; Minkwitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2911; Queckhain; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2928; Naunhof; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2929; Altenhof; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2930; Beiersdorf; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2931; Hetzdorf; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2932; Naundorf; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2933; Zollschwitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2949; Polkenberg; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2950; Altleisnig; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2951; Doberschwitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2952; Görnitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2953; Kalthausen; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2954; Korpitzsch; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2955; Marschwitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2956; Polditz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2957; Zeschwitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2958; Zennewitz; aktuell
Landkreis Mittelsachsen; 14522310; Stadt Leisnig; 2959; Zschockau; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7206; Berthelsdorf; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7208; Cossen; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7211; Oberelsdorf; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7212; Niederelsdorf; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7224; Göritzhain; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7231; Himmelhartha; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7248; Lunzenau; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7249; Großschlaisdorf; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7250; Hohenkirchen; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7251; Kleinschlaisdorf; aktuell
Landkreis Mittelsachsen; 14522350; Stadt Lunzenau; 7271; Rochsburg; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4538; Lauenhain; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4540; Mittweida; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4541; Bürgerwald; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4542; Kockisch; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4543; Neudörfchen; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4544; Neusorge; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4545; Rößgen; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4546; Zschöppichen; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4556; Ringethal; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4557; Falkenhain; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 4565; Tanneberg; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 7216; Frankenau; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 7217; Niederthalheim; aktuell
Landkreis Mittelsachsen; 14522360; Stadt Mittweida; 7218; Oberthalheim; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3505; Breitenau; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3506; Thiemendorf; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3515; Frankenstein; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3516; Hartha; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3517; Wingendorf; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3518; Gahlenz; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3525; Kirchbach; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3530; Memmendorf; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3535; Oederan; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3536; Börnichen; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3537; Görbersdorf; aktuell
Landkreis Mittelsachsen; 14522440; Stadt Oederan; 3539; Schönerstadt; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 3835; Langenleuba-Oberhain; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 3848; Niedersteinbach; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 3849; Obersteinbach; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 3850; Steinbach; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 3851; Wernsdorf; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 3852; Obergräfenhain; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 7204; Arnsdorf; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 7207; Chursdorf; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 7265; Penig; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 7266; Dittmannsdorf; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 7295; Tauscha; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 7296; Thierbach; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 7297; Markersdorf; aktuell
Landkreis Mittelsachsen; 14522460; Stadt Penig; 7298; Zinnberg; aktuell
Landkreis Mittelsachsen; 14522490; Stadt Rochlitz; 3804; Breitenborn; aktuell
Landkreis Mittelsachsen; 14522490; Stadt Rochlitz; 3805; Wittgendorf; aktuell
Landkreis Mittelsachsen; 14522490; Stadt Rochlitz; 7264; Noßwitz; aktuell
Landkreis Mittelsachsen; 14522490; Stadt Rochlitz; 7267; Penna; aktuell
Landkreis Mittelsachsen; 14522490; Stadt Rochlitz; 7268; Stöbnig; aktuell
Landkreis Mittelsachsen; 14522490; Stadt Rochlitz; 7269; Rochlitz; aktuell
Landkreis Mittelsachsen; 14522490; Stadt Rochlitz; 7270; Poppitz; aktuell
Landkreis Mittelsachsen; 14522490; Stadt Rochlitz; 7293; Zaßnitz; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2862; Gleisberg; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2863; Wettersdorf; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2864; Wetterwitz; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2875; Haßlau; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2876; Kobelsdorf; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2877; Naußlitz; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2878; Ossig; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2879; Zweinig; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2899; Littdorf; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2900; Otzdorf; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2901; Parzelle Grunau; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2934; Niederstriegis; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2935; Grunau; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2936; Hohenlauft; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2937; Mahlitzsch; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2961; Roßwein; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2962; Seifersdorf b. Roßwein; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2963; Troischau; aktuell
Landkreis Mittelsachsen; 14522510; Stadt Roßwein; 2964; Ullrichsberg; aktuell
Landkreis Mittelsachsen; 14522520; Stadt Sayda; 2013; Friedebach; aktuell
Landkreis Mittelsachsen; 14522520; Stadt Sayda; 2029; Sayda; aktuell
Landkreis Mittelsachsen; 14522520; Stadt Sayda; 2030; Ullersdorf; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2853; Gebersbach; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2854; Heyda; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2855; Knobelsdorf; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2856; Rudelsdorf; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2960; Reinsdorf; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2979; Waldheim; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2980; Heiligenborn; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2981; Massanei; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2982; Schönberg; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2991; Meinsberg; aktuell
Landkreis Mittelsachsen; 14522570; Stadt Waldheim; 2992; Neuhausen; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4502; Arnsdorf; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4504; Berbersdorf; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4505; Schmalbach; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4507; Böhrigen; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4511; Dittersdorf; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4514; Etzdorf; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4515; Gersdorf; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4522; Goßberg; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4539; Marbach; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4547; Mobendorf; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4549; Naundorf; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4551; Pappendorf; aktuell
Landkreis Mittelsachsen; 14522540; Striegistal; 4552; Kaltofen; aktuell
Landkreis Mittelsachsen; 14522550; Taura; 2126; Köthensdorf-Reitzenhain; aktuell
Landkreis Mittelsachsen; 14522550; Taura; 2143; Taura; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7222; Göhren; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7223; Corba; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7257; Mutzscheroda; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7258; Carsdorf; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7259; Nöbeln; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7260; Göppersdorf; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7261; Hartha; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7262; Meusen; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7263; Seitenhain; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7300; Wechselburg; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7301; Altzschillen; aktuell
Landkreis Mittelsachsen; 14522580; Wechselburg; 7313; Zschoppelshain; aktuell
Landkreis Mittelsachsen; 14522590; Weißenborn/Erzgeb.; 2001; Berthelsdorf/Erzgeb.; aktuell
Landkreis Mittelsachsen; 14522590; Weißenborn/Erzgeb.; 3640; Weißenborn/Erzgeb.; aktuell
Landkreis Mittelsachsen; 14522600; Zettlitz; 7306; Zettlitz; aktuell
Landkreis Mittelsachsen; 14522600; Zettlitz; 7307; Arnsdorf; aktuell
Landkreis Mittelsachsen; 14522600; Zettlitz; 7308; Ceesewitz; aktuell
Landkreis Mittelsachsen; 14522600; Zettlitz; 7309; Hermsdorf; aktuell
Landkreis Mittelsachsen; 14522600; Zettlitz; 7310; Kralapp; aktuell
Landkreis Mittelsachsen; 14522600; Zettlitz; 7311; Methau; aktuell
Landkreis Mittelsachsen; 14522600; Zettlitz; 7312; Rüx; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2839; Dürrweitzschen; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2840; Auterwitz; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2841; Glaucha; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2842; Lützschnitz; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2843; Ottewig; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2844; Zunschwitz; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2994; Zschaitz; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2995; Goselitz; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2996; Lüttewitz b. Zschaitz; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2997; Mischütz; aktuell
Landkreis Mittelsachsen; 14522620; Zschaitz-Ottewig; 2998; Möbertitz; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7701; Arzberg Flur 2; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7702; Arzberg Flur 3; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7703; Arzberg Flur 4; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7704; Arzberg Flur 5; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7705; Arzberg Flur 6; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7706; Arzberg Flur 7; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7707; Arzberg Flur 8; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7708; Arzberg Flur 9; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7709; Arzberg Flur 10; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7710; Arzberg Flur 11; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7711; Arzberg Flur 12; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7712; Arzberg Flur 13; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7713; Triestewitz Flur 1; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7714; Triestewitz Flur 2; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7715; Triestewitz Flur 3; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7716; Triestewitz Flur 4; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7717; Triestewitz Flur 5; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7718; Triestewitz Flur 6; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7719; Triestewitz Flur 7; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7720; Triestewitz Flur 8; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7721; Triestewitz Flur 9; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7722; Triestewitz Flur 10; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7723; Triestewitz Flur 11; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7756; Blumberg Flur 1; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7757; Blumberg Flur 2; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7758; Blumberg Flur 3; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7759; Blumberg Flur 4; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7760; Blumberg Flur 5; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7761; Blumberg Flur 6; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7762; Blumberg Flur 7; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7763; Blumberg Flur 8; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7764; Stehla Flur 1; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7765; Stehla Flur 2; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7766; Blumberg Flur 9; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7770; Köllitzsch Flur 3; aktuell
Landkreis Nordsachsen; 14730010; Arzberg; 7771; Köllitzsch Flur 4; aktuell
